id,release_month_spa
306650,Noviembre
35856,Abril
265449,Octubre
92459,Noviembre
137357,Enero
100257,Octubre
43450,Noviembre
157283,Octubre
80031,Octubre
181876,Enero
27917,Febrero
69784,Octubre
123432,Enero
27884,Mayo
64851,Julio
28909,Marzo
68339,Enero
252721,Diciembre
40953,Enero
191186,Mayo
27261,Julio
185546,Noviembre
171075,Marzo
82966,Junio
118337,Diciembre
244458,Enero
20886,Octubre
185057,Enero
67869,Junio
139169,Octubre
131194,Noviembre
230836,Junio
139380,Noviembre
41272,Junio
84154,Noviembre
276922,Julio
303742,Noviembre
257296,Noviembre
136476,Enero
257442,Marzo
96846,Noviembre
240820,Diciembre
289416,Octubre
99879,Febrero
70966,Junio
20077,Octubre
171308,Enero
86236,Septiembre
11616,Enero
170582,Octubre
266108,Febrero
163870,Septiembre
250798,Enero
277846,Junio
282297,Julio
123581,Septiembre
253295,Diciembre
262088,Noviembre
189133,Noviembre
146916,Marzo
198171,Enero
173805,Junio
38986,Julio
74092,Febrero
307114,Marzo
306963,Octubre
246860,Agosto
297596,Diciembre
100110,Septiembre
210908,Octubre
47259,Agosto
262840,Junio
42057,Mayo
207774,Agosto
193040,Abril
82469,Noviembre
52009,Agosto
169310,Septiembre
123107,Octubre
181009,Abril
68590,Diciembre
58200,Febrero
57387,Noviembre
2139,Julio
151730,Diciembre
171357,Febrero
17135,Enero
44503,Marzo
308792,Enero
63194,Enero
46760,Enero
134375,Noviembre
37176,Enero
100270,Octubre
270005,Septiembre
110552,Octubre
136278,Octubre
86305,Octubre
17792,Mayo
74035,Octubre
110402,Febrero
255940,Enero
14228,Agosto
39195,Febrero
78247,Noviembre
188832,Enero
305276,Diciembre
190000,Noviembre
245916,Octubre
183412,Octubre
241448,Abril
4683,Septiembre
96011,Junio
150108,Enero
48443,Enero
39928,Enero
116762,Enero
55322,Octubre
65275,Febrero
252511,Noviembre
158483,Enero
23076,Agosto
99261,Junio
46570,Marzo
124207,Septiembre
89652,Julio
42438,Diciembre
99361,Septiembre
96477,Marzo
74018,Septiembre
55689,Septiembre
104866,Enero
3541,Octubre
74417,Noviembre
15261,Diciembre
241953,Julio
58702,Mayo
128555,Enero
42499,Agosto
56971,Marzo
106970,Julio
42441,Octubre
38366,Enero
121510,Agosto
105398,Febrero
28844,Agosto
118802,Enero
145677,Septiembre
260893,Septiembre
105906,Agosto
268662,Agosto
48935,Marzo
78566,Enero
101231,Octubre
285423,Agosto
253272,Marzo
215016,Julio
69040,Mayo
84425,Marzo
104398,Enero
247437,Enero
145337,Diciembre
289728,Diciembre
214086,Octubre
43441,Diciembre
212950,Diciembre
58414,Julio
74071,Mayo
122917,Diciembre
40456,Marzo
273895,Diciembre
227306,Diciembre
246080,Diciembre
225499,Septiembre
305127,Noviembre
40130,Agosto
60041,Noviembre
112054,Diciembre
18450,Marzo
93142,Agosto
96132,Mayo
29482,Septiembre
102949,Septiembre
105078,Septiembre
98273,Octubre
63260,Diciembre
56431,Mayo
283281,Agosto
103678,Mayo
250538,Septiembre
308165,Diciembre
266782,Diciembre
298445,Noviembre
240982,Octubre
241574,Agosto
118134,Noviembre
304336,Diciembre
146121,Octubre
15603,Abril
22285,Enero
83007,Julio
32624,Abril
76750,Octubre
29293,Octubre
67314,Julio
42710,Octubre
228634,Marzo
128264,Noviembre
74681,Septiembre
277547,Septiembre
30545,Diciembre
29542,Agosto
9940,Marzo
118751,Diciembre
23523,Mayo
24388,Septiembre
39885,Febrero
47057,Enero
65456,Junio
47491,Julio
121620,Abril
72153,Junio
27739,Enero
144114,Noviembre
106685,Enero
136106,Marzo
60629,Diciembre
137347,Noviembre
219043,Agosto
295144,Febrero
20000,Junio
28652,Octubre
295698,Diciembre
292191,Agosto
172391,Julio
252171,Enero
30174,Septiembre
280218,Agosto
182528,Abril
20147,Septiembre
34505,Enero
26366,Julio
32916,Febrero
265177,Mayo
241239,Diciembre
228970,Diciembre
59940,Octubre
68750,Enero
24486,Octubre
28791,Julio
15056,Abril
2699,Noviembre
253290,Marzo
174678,Mayo
284296,Diciembre
308571,Diciembre
311021,Enero
246213,Enero
127817,Enero
210126,Enero
246648,Enero
132038,Enero
148176,Diciembre
94818,Mayo
162755,Junio
223243,Enero
51406,Enero
214948,Enero
218658,Enero
211017,Julio
128679,Enero
215061,Enero
255496,Octubre
40210,Julio
266044,Mayo
190469,Enero
294308,Septiembre
292063,Enero
61086,Noviembre
87093,Diciembre
205349,Julio
224141,Diciembre
285532,Agosto
61925,Marzo
52914,Octubre
255906,Febrero
50758,Abril
52913,Octubre
52238,Octubre
165159,Diciembre
62715,Octubre
127760,Diciembre
62725,Enero
46001,Noviembre
58083,Enero
52113,Julio
11613,Febrero
53342,Noviembre
9807,Enero
82083,Enero
17681,Noviembre
243684,Octubre
35069,Septiembre
257561,Enero
257563,Agosto
171846,Febrero
125150,Enero
106196,Enero
24179,Diciembre
312497,Diciembre
228967,Diciembre
177043,Noviembre
207703,Enero
242555,Noviembre
85336,Noviembre
40387,Noviembre
191489,Agosto
181533,Diciembre
293380,Diciembre
174309,Abril
59169,Octubre
125154,Abril
122348,Noviembre
51239,Enero
222216,Octubre
34515,Septiembre
180951,Junio
46127,Enero
19444,Enero
42309,Septiembre
267863,Junio
67753,Abril
132936,Junio
81116,Abril
274985,Enero
212503,Septiembre
142119,Octubre
261820,Diciembre
120605,Julio
307113,Marzo
259018,Abril
175555,Diciembre
277368,Julio
145162,Junio
13759,Enero
129062,Agosto
241432,Septiembre
44936,Septiembre
18755,Noviembre
53527,Julio
90932,Octubre
182099,Abril
141058,Junio
110323,Mayo
51090,Julio
14669,Abril
212606,Agosto
60119,Diciembre
215538,Agosto
65821,Diciembre
52622,Junio
51017,Abril
26540,Noviembre
81393,Diciembre
62836,Abril
302118,Octubre
33582,Octubre
145186,Noviembre
158828,Enero
243856,Marzo
32113,Agosto
21240,Febrero
38503,Febrero
94674,Noviembre
71841,Mayo
131944,Julio
280495,Agosto
18969,Junio
168885,Marzo
123868,Marzo
88253,Marzo
197647,Junio
51416,Julio
30102,Abril
168408,Noviembre
36294,Enero
11612,Marzo
114285,Agosto
82676,Octubre
52228,Mayo
225898,Septiembre
63727,Diciembre
149600,Marzo
40474,Enero
199155,Agosto
131903,Enero
92286,Enero
250114,Enero
280000,Agosto
47365,Agosto
68737,Diciembre
64264,Agosto
149170,Enero
91261,Enero
19338,Abril
37529,Septiembre
266080,Octubre
214761,Septiembre
55553,Septiembre
278334,Diciembre
176079,Enero
73661,Septiembre
136741,Abril
78093,Septiembre
33990,Diciembre
159211,Enero
57008,Febrero
101791,Abril
99194,Abril
82492,Diciembre
16825,Agosto
240906,Noviembre
16412,Diciembre
115084,Junio
298533,Diciembre
41897,Septiembre
280509,Julio
79376,Septiembre
43281,Noviembre
84193,Enero
99946,Noviembre
201018,Julio
241804,Agosto
18948,Marzo
43968,Junio
39342,Octubre
86209,Febrero
211085,Abril
21176,Junio
144595,Noviembre
25797,Diciembre
28535,Diciembre
129579,Agosto
121342,Abril
58080,Agosto
105860,Enero
75754,Abril
80067,Agosto
19946,Agosto
39973,Mayo
27905,Enero
67180,Junio
67219,Noviembre
43548,Enero
64666,Septiembre
197335,Diciembre
82341,Febrero
67221,Marzo
84729,Diciembre
275239,Enero
48805,Enero
272165,Enero
101125,Abril
75136,Abril
75137,Abril
75138,Abril
69787,Mayo
153936,Agosto
151068,Enero
300706,Diciembre
64998,Noviembre
227359,Diciembre
208637,Mayo
286532,Noviembre
271185,Abril
63340,Junio
70984,Noviembre
13383,Noviembre
96921,Abril
111022,Abril
85654,Mayo
30305,Enero
190165,Noviembre
15888,Agosto
33730,Abril
135047,Octubre
266031,Noviembre
287486,Septiembre
287301,Agosto
289183,Agosto
137614,Diciembre
300487,Noviembre
293491,Agosto
239498,Junio
82967,Junio
248833,Febrero
92321,Septiembre
196867,Diciembre
28532,Febrero
297222,Diciembre
126927,Diciembre
201076,Junio
283712,Septiembre
224903,Septiembre
296626,Octubre
42996,Enero
130064,Agosto
64091,Junio
84100,Diciembre
48854,Enero
116977,Junio
81878,Febrero
27399,Diciembre
17806,Enero
65186,Mayo
95060,Mayo
272663,Marzo
72474,Julio
51175,Mayo
106821,Marzo
124115,Diciembre
29365,Mayo
98010,Julio
42706,Abril
29628,Agosto
276918,Julio
186845,Octubre
252529,Noviembre
173732,Enero
31821,Enero
288581,Agosto
307127,Noviembre
43635,Noviembre
266040,Junio
153854,Enero
251959,Marzo
253065,Enero
125891,Noviembre
46616,Mayo
244049,Diciembre
149854,Diciembre
21605,Mayo
22058,Diciembre
28763,Junio
135832,Diciembre
75298,Septiembre
19365,Septiembre
157674,Enero
209293,Julio
59439,Marzo
276908,Diciembre
42811,Marzo
240881,Octubre
274478,Septiembre
56539,Diciembre
106136,Febrero
49391,Enero
162059,Julio
16365,Enero
152986,Marzo
142012,Septiembre
54165,Junio
105404,Octubre
16460,Septiembre
26728,Agosto
19993,Febrero
133704,Julio
28630,Agosto
37238,Mayo
31609,Enero
94568,Diciembre
50392,Abril
159638,Enero
303542,Diciembre
17825,Febrero
198184,Marzo
130925,Septiembre
141423,Enero
256835,Diciembre
241930,Diciembre
265297,Septiembre
42012,Enero
81586,Noviembre
128946,Octubre
42759,Noviembre
39485,Diciembre
36339,Abril
252746,Diciembre
73027,Agosto
190474,Noviembre
121611,Enero
268536,Noviembre
253454,Marzo
232175,Octubre
18682,Abril
95997,Marzo
117942,Marzo
61038,Mayo
33709,Diciembre
130452,Junio
69878,Marzo
111317,Abril
150247,Junio
222370,Junio
127150,Enero
148777,Diciembre
207871,Abril
209686,Septiembre
285700,Agosto
226227,Junio
199291,Noviembre
125034,Agosto
121727,Mayo
260346,Diciembre
201088,Enero
188984,Abril
147903,Abril
259912,Mayo
197737,Febrero
213603,Enero
144610,Noviembre
36463,Septiembre
315360,Enero
72240,Abril
126644,Enero
73198,Octubre
71886,Abril
127808,Septiembre
315057,Diciembre
315044,Diciembre
216736,Enero
38898,Septiembre
193348,Junio
278329,Febrero
26700,Septiembre
294652,Octubre
284793,Enero
115132,Marzo
38267,Mayo
66969,Abril
92251,Noviembre
48714,Enero
48717,Enero
87101,Junio
71456,Agosto
118943,Enero
26621,Diciembre
86705,Enero
66965,Diciembre
75874,Septiembre
27317,Agosto
92452,Julio
36575,Septiembre
191120,Agosto
149362,Enero
78531,Septiembre
288158,Diciembre
68352,Agosto
126432,Noviembre
203534,Julio
20177,Enero
62934,Abril
84209,Febrero
116723,Febrero
3057,Octubre
125458,Mayo
199591,Abril
24023,Junio
24026,Septiembre
11752,Julio
142563,Marzo
157301,Febrero
9755,Julio
123634,Enero
8767,Octubre
43629,Enero
187156,Septiembre
241287,Diciembre
774,Junio
163250,Octubre
261207,Octubre
37775,Febrero
37768,Enero
37777,Octubre
59040,Enero
23273,Enero
62491,Diciembre
56825,Diciembre
60014,Enero
56551,Enero
58189,Enero
56804,Diciembre
58081,Enero
42674,Octubre
44933,Marzo
22728,Febrero
43544,Enero
38327,Marzo
20414,Marzo
36298,Enero
93855,Marzo
267573,Junio
221437,Septiembre
255456,Febrero
43477,Junio
261768,Junio
199925,Agosto
211710,Diciembre
267872,Mayo
38187,Enero
30091,Enero
38183,Enero
38190,Enero
51939,Noviembre
38185,Enero
251555,Junio
132601,Octubre
84197,Abril
137079,Agosto
21447,Agosto
14749,Febrero
298935,Noviembre
293861,Enero
51213,Octubre
55316,Marzo
44522,Octubre
31270,Diciembre
33336,Mayo
208763,Enero
80145,Enero
212756,Septiembre
42863,Enero
20693,Octubre
264048,Diciembre
289394,Septiembre
107255,Septiembre
64926,Abril
96546,Noviembre
120539,Diciembre
78358,Octubre
43900,Octubre
43153,Octubre
84875,Diciembre
67756,Enero
65703,Diciembre
50107,Diciembre
88209,Diciembre
23107,Abril
101598,Abril
36635,Noviembre
37482,Abril
274007,Mayo
50327,Diciembre
13654,Enero
65611,Enero
54518,Febrero
19824,Junio
101660,Mayo
4226,Octubre
230222,Julio
13360,Febrero
18729,Noviembre
15434,Abril
85373,Marzo
24655,Mayo
244688,Febrero
29988,Noviembre
78383,Septiembre
125509,Octubre
50326,Noviembre
25373,Junio
200085,Agosto
151044,Abril
5139,Diciembre
115520,Enero
257648,Febrero
181330,Julio
121734,Agosto
140161,Mayo
70008,Agosto
18015,Noviembre
60575,Septiembre
250225,Octubre
256876,Agosto
161529,Octubre
33932,Febrero
174645,Marzo
19033,Enero
72359,Mayo
9817,Octubre
24116,Mayo
10055,Enero
39227,Noviembre
53459,Septiembre
239562,Marzo
209901,Septiembre
14025,Noviembre
25597,Diciembre
32304,Enero
161321,Febrero
15426,Enero
15616,Noviembre
51250,Junio
19066,Septiembre
52916,Septiembre
77879,Octubre
293262,Octubre
209416,Junio
91259,Diciembre
270303,Febrero
194817,Diciembre
269173,Junio
54415,Febrero
152273,Marzo
24745,Septiembre
75074,Abril
98582,Abril
28635,Octubre
31183,Noviembre
119738,Agosto
287084,Octubre
110393,Mayo
139662,Octubre
14440,Noviembre
19288,Diciembre
26588,Noviembre
38166,Junio
18616,Mayo
22175,Febrero
27770,Septiembre
37526,Diciembre
16191,Noviembre
146631,Diciembre
38602,Noviembre
30934,Mayo
29919,Enero
65762,Junio
115531,Octubre
253153,Noviembre
68189,Febrero
86240,Abril
9076,Agosto
56624,Julio
222715,Febrero
92968,Febrero
98612,Septiembre
114982,Agosto
59298,Julio
38020,Noviembre
160704,Enero
242452,Diciembre
118139,Febrero
269165,Octubre
185207,Mayo
276819,Noviembre
3483,Agosto
63139,Marzo
44678,Octubre
19254,Junio
19300,Diciembre
26190,Abril
61411,Junio
47212,Septiembre
88359,Agosto
25441,Junio
47891,Octubre
114286,Octubre
234567,Noviembre
277432,Octubre
46967,Septiembre
32836,Septiembre
23338,Diciembre
63472,Marzo
209369,Enero
177566,Marzo
113237,Julio
23178,Febrero
86131,Septiembre
61550,Noviembre
15671,Julio
174594,Junio
64084,Julio
58231,Septiembre
86901,Enero
68659,Agosto
147764,Abril
109161,Julio
237925,Octubre
15558,Abril
29077,Agosto
38157,Junio
91979,Noviembre
243568,Enero
31179,Julio
36251,Diciembre
32845,Febrero
29083,Julio
111443,Noviembre
47914,Mayo
42185,Noviembre
14862,Enero
26817,Diciembre
13903,Junio
41275,Agosto
269495,Enero
229839,Octubre
254188,Marzo
167683,Febrero
215931,Septiembre
4344,Febrero
3539,Septiembre
12115,Agosto
80472,Julio
48193,Enero
260872,Agosto
292133,Febrero
47605,Septiembre
168320,Febrero
158013,Diciembre
67298,Octubre
29352,Abril
96106,Agosto
105083,Junio
211179,Diciembre
112481,Abril
240334,Enero
48594,Octubre
216440,Noviembre
276120,Mayo
317247,Enero
287169,Febrero
70738,Junio
58448,Marzo
295689,Diciembre
174442,Noviembre
201783,Junio
151509,Noviembre
247691,Diciembre
262176,Noviembre
218582,Mayo
79631,Marzo
137654,Enero
167882,Diciembre
257925,Marzo
45627,Junio
104606,Noviembre
186691,Abril
258200,Febrero
287299,Agosto
241552,Diciembre
90949,Febrero
218369,Diciembre
76380,Abril
102517,Enero
125229,Noviembre
39766,Febrero
40502,Abril
44025,Septiembre
262454,Enero
87936,Julio
205608,Enero
200358,Enero
132709,Agosto
54602,Enero
30178,Julio
73290,Septiembre
29812,Agosto
176570,Marzo
24330,Septiembre
16174,Enero
56913,Abril
44919,Septiembre
50687,Febrero
74911,Agosto
25507,Junio
108789,Julio
171363,Junio
81649,Septiembre
208447,Julio
94720,Noviembre
52448,Octubre
137651,Enero
193873,Junio
213955,Marzo
142897,Julio
185110,Abril
45235,Agosto
237549,Abril
177440,Octubre
121369,Diciembre
75337,Abril
270672,Abril
185078,Agosto
259593,Mayo
97024,Julio
248553,Agosto
248469,Junio
124998,Diciembre
65615,Diciembre
104485,Junio
87914,Septiembre
74759,Noviembre
170368,Noviembre
29236,Febrero
290379,Abril
174762,Diciembre
37066,Julio
74420,Diciembre
205673,Septiembre
94792,Diciembre
44669,Mayo
26385,Septiembre
253794,Febrero
235092,Agosto
79877,Diciembre
194481,Diciembre
149957,Junio
100540,Agosto
55190,Enero
37462,Mayo
117004,Junio
79327,Noviembre
133716,Julio
146449,Febrero
220504,Noviembre
39442,Enero
92287,Junio
127413,Julio
126929,Septiembre
28486,Diciembre
55045,Mayo
18598,Marzo
55872,Abril
22451,Diciembre
14059,Febrero
174343,Abril
21935,Septiembre
33546,Agosto
32582,Septiembre
15166,Enero
105576,Enero
229221,Abril
58309,Octubre
263065,Enero
73313,Junio
114299,Enero
25407,Junio
51490,Diciembre
29996,Diciembre
35153,Abril
19127,Enero
54940,Agosto
14407,Junio
18278,Enero
42619,Octubre
81972,Diciembre
40578,Junio
68116,Junio
42189,Julio
42187,Febrero
29052,Marzo
3686,Septiembre
241982,Octubre
45752,Septiembre
209401,Marzo
33037,Enero
135260,Marzo
64628,Marzo
75958,Octubre
161243,Febrero
129359,Septiembre
315362,Enero
120657,Julio
171446,Febrero
82326,Octubre
219424,Junio
108822,Agosto
245169,Diciembre
48409,Junio
136663,Septiembre
247604,Junio
90956,Diciembre
116232,Diciembre
138513,Junio
120990,Junio
214909,Abril
153163,Noviembre
90955,Abril
56599,Junio
107999,Marzo
27858,Junio
63039,Mayo
122192,Septiembre
30554,Abril
49742,Diciembre
98368,Abril
72693,Mayo
84575,Marzo
33030,Agosto
66945,Junio
49776,Marzo
11496,Octubre
133365,Enero
24649,Septiembre
52627,Abril
45760,Marzo
47963,Octubre
63339,Abril
44921,Septiembre
102222,Mayo
246011,Junio
57326,Noviembre
77172,Enero
27771,Septiembre
18684,Noviembre
70703,Julio
12787,Agosto
18202,Abril
33545,Enero
96716,Enero
36835,Abril
24102,Diciembre
17885,Julio
44966,Septiembre
56529,Enero
13480,Noviembre
54164,Septiembre
7085,Octubre
32139,Enero
255692,Diciembre
23122,Septiembre
53729,Febrero
28468,Octubre
27417,Marzo
59424,Enero
49597,Enero
58718,Noviembre
25556,Diciembre
16004,Enero
15066,Febrero
42703,Mayo
29237,Enero
62904,Enero
71461,Octubre
43219,Enero
34734,Agosto
85609,Octubre
48358,Octubre
47962,Noviembre
84905,Mayo
25550,Mayo
171232,Mayo
149515,Octubre
57016,Octubre
113210,Mayo
99234,Octubre
29284,Febrero
239706,Julio
70734,Septiembre
116639,Enero
44766,Junio
68202,Junio
94228,Diciembre
25587,Diciembre
38269,Junio
42305,Noviembre
39829,Marzo
57943,Febrero
24554,Diciembre
47003,Diciembre
35668,Mayo
62108,Febrero
42468,Enero
13013,Abril
105902,Mayo
70810,Julio
106280,Marzo
38932,Julio
42904,Septiembre
42783,Marzo
65496,Enero
251768,Enero
259074,Junio
70877,Septiembre
42303,Mayo
61168,Junio
34128,Enero
37404,Abril
36421,Enero
86059,Octubre
18920,Febrero
150229,Octubre
256740,Marzo
58096,Febrero
36283,Enero
43448,Septiembre
57258,Diciembre
49848,Octubre
41589,Mayo
51438,Octubre
21518,Junio
34672,Octubre
26266,Enero
9973,Diciembre
48844,Octubre
70587,Septiembre
78047,Enero
142308,Noviembre
149910,Agosto
71376,Noviembre
173793,Abril
26042,Octubre
59120,Noviembre
60853,Agosto
67659,Marzo
30027,Enero
30028,Mayo
31277,Enero
73548,Abril
77874,Septiembre
133446,Junio
210059,Enero
240913,Noviembre
283105,Julio
51768,Julio
58012,Enero
113215,Febrero
113209,Febrero
89872,Marzo
174769,Noviembre
274060,Enero
246218,Diciembre
102078,Enero
133491,Junio
84906,Marzo
35986,Abril
153228,Septiembre
224937,Marzo
38382,Enero
49483,Marzo
85429,Febrero
40858,Julio
215299,Diciembre
109933,Abril
5201,Febrero
89743,Mayo
64130,Febrero
47884,Junio
84312,Agosto
4529,Octubre
218443,Enero
79190,Septiembre
78094,Junio
56146,Octubre
66812,Junio
1790,Mayo
47882,Septiembre
112648,Enero
44663,Enero
47883,Noviembre
73424,Marzo
98293,Noviembre
260535,Marzo
90376,Diciembre
81010,Julio
16089,Octubre
23022,Mayo
136867,Noviembre
35405,Septiembre
49429,Marzo
63512,Octubre
4968,Julio
79521,Marzo
16997,Febrero
60543,Octubre
28282,Marzo
49050,Junio
26316,Enero
71945,Agosto
55529,Mayo
58664,Septiembre
27376,Marzo
29400,Octubre
32978,Enero
42367,Octubre
52011,Diciembre
60173,Diciembre
107096,Junio
43407,Febrero
44773,Enero
38132,Septiembre
73257,Septiembre
44381,Octubre
26538,Diciembre
69792,Febrero
16309,Enero
106968,Mayo
39044,Octubre
32387,Abril
76864,Octubre
25386,Marzo
34586,Febrero
54613,Abril
87514,Mayo
3582,Octubre
45568,Octubre
37608,Agosto
23816,Julio
71204,Enero
48374,Octubre
31242,Enero
30402,Marzo
99732,Agosto
45662,Mayo
44775,Septiembre
53953,Agosto
11643,Abril
50364,Enero
171130,Diciembre
103934,Noviembre
43866,Noviembre
28321,Noviembre
61462,Septiembre
80601,Enero
89651,Febrero
74379,Agosto
65320,Diciembre
55685,Julio
59117,Marzo
254869,Octubre
109689,Junio
76341,Mayo
280092,Junio
140607,Diciembre
271969,Agosto
68735,Mayo
99861,Abril
76600,Diciembre
166426,Mayo
141052,Noviembre
102899,Julio
166424,Agosto
293660,Febrero
284053,Octubre
283995,Abril
271110,Abril
284052,Octubre
246655,Mayo
72900,Junio
77680,Diciembre
268171,Marzo
54148,Septiembre
75752,Noviembre
290695,Febrero
133790,Agosto
279914,Septiembre
301883,Agosto
214264,Agosto
270343,Agosto
183932,Febrero
96175,Noviembre
144676,Enero
118439,Noviembre
104427,Septiembre
102289,Noviembre
87983,Enero
26631,Enero
116780,Abril
63486,Diciembre
214446,Abril
42650,Mayo
33733,Mayo
82868,Abril
155208,Junio
58757,Noviembre
53573,Septiembre
176627,Julio
107073,Febrero
84719,Marzo
109109,Marzo
26801,Enero
2648,Enero
48645,Diciembre
47993,Diciembre
156141,Enero
84346,Septiembre
252096,Enero
68351,Mayo
12427,Enero
156201,Noviembre
77678,Abril
178607,Octubre
74694,Julio
1163,Noviembre
72032,Septiembre
45398,Octubre
45020,Noviembre
16652,Marzo
128598,Marzo
52251,Julio
53950,Junio
21533,Enero
37610,Noviembre
69234,Marzo
62410,Enero
24059,Febrero
111043,Octubre
288521,Febrero
168164,Febrero
216457,Octubre
55531,Abril
229594,Abril
215405,Octubre
93892,Marzo
206581,Enero
25735,Noviembre
27738,Noviembre
75826,Mayo
93077,Abril
228245,Octubre
44811,Abril
14427,Marzo
117120,Junio
27353,Junio
49712,Septiembre
53085,Abril
258251,Marzo
21795,Agosto
24556,Enero
97732,Abril
41235,Enero
41625,Junio
31981,Mayo
236324,Agosto
44862,Noviembre
80596,Enero
51791,Octubre
87115,Julio
40785,Diciembre
98586,Abril
52203,Febrero
47197,Noviembre
86956,Mayo
28567,Septiembre
88320,Enero
173893,Abril
126759,Junio
121354,Diciembre
176216,Marzo
