id,title,release_year,vote_average,vote_count
59298,The Perfect World of Kai,2007,7.3,26.0
38020,Planet of Dinosaurs,1977,4.4,8.0
160704,The Berlin File,2013,6.5,56.0
242452,The Attorney,2013,7.0,36.0
118139,The Hatchet Man,1932,4.2,3.0
269165,Die zwölf Geschworenen,1963,9.0,1.0
185207,The Final Girl,2014,6.2,7.0
276819,Dot and the Whale,1986,0.0,0.0
3483,The Blood of Fu Manchu,1968,4.2,3.0
63139,All Things Fall Apart,2011,5.4,28.0
44678,Altitude,2010,4.9,85.0
19254,Carry On Cabby,1963,7.1,21.0
19300,Carry On Behind,1975,5.6,19.0
26190,Carry On Cruising,1962,5.7,19.0
61411,Che!,1969,3.8,2.0
47212,China Girl,1987,6.6,8.0
88359,Cops and Robbers,1973,5.3,5.0
25441,Never a Dull Moment,1968,6.3,2.0
47891,Cyrus: Mind of a Serial Killer,2010,4.4,17.0
114286,Memories of My Melancholy Whores,2011,6.6,10.0
234567,Get a Horse!,2013,7.6,76.0
277432,Happy New Year,2014,5.9,70.0
46967,Bill Burr: Let It Go,2010,8.0,21.0
32836,Bill Burr: Why Do I Do This?,2008,7.9,14.0
23338,Pride of the Bowery,1940,6.5,2.0
63472,His Way,2011,6.0,2.0
209369,Into the Sun,1992,4.2,6.0
177566,Jack the Giant Killer,2013,3.2,27.0
113237,Lost Boundaries,1949,4.8,2.0
23178,Elvis and Me,1988,3.5,2.0
86131,Child of Rage,1992,4.8,8.0
61550,Christmas Every Day,1996,5.8,7.0
15671,Picture This,2008,5.4,109.0
174594,Going Straight,1916,6.5,2.0
64084,Scorned,1994,4.9,7.0
58231,Mardi Gras: Spring Break,2011,4.5,34.0
86901,The Face of Marble,1946,5.5,2.0
68659,The Horsemen,1971,6.0,5.0
147764,The Man Who Shook the Hand of Vicente Fernandez,2012,6.2,3.0
109161,The Squeeze,1987,5.8,6.0
237925,The Squeeze,1978,5.5,2.0
15558,Journey to the End of the Night,2006,6.8,9.0
29077,The Bride,1985,5.4,21.0
38157,Wishmaster 4: The Prophecy Fulfilled,2002,4.1,34.0
91979,Will,2011,6.8,19.0
243568,Lizzie Borden Took An Ax,2014,5.6,55.0
31179,Tim,1979,6.3,17.0
36251,Switching Goals,1999,5.0,47.0
32845,Wrong Side of Town,2010,5.7,14.0
29083,Snowboard Academy,1997,3.7,3.0
111443,The End,2012,4.6,43.0
47914,The White Buffalo,1977,5.3,25.0
42185,Shark Attack,1999,3.7,9.0
14862,Killer Movie,2008,6.1,17.0
26817,Sex and the Single Girl,1964,5.9,17.0
13903,The Wizard of Gore,2007,5.7,14.0
41275,Python,2000,3.7,24.0
269495,No Thanks,2014,5.8,2.0
229839,Grave Halloween,2013,4.4,28.0
254188,At the Devil's Door,2014,4.7,100.0
167683,Reaching for the Moon,2013,6.3,37.0
215931,Beneath the Harvest Sky,2013,6.4,7.0
4344,Hotel Very Welcome,2007,6.0,4.0
3539,Off Beat,2004,6.5,16.0
12115,"Love, Money, Love",2000,2.5,2.0
80472,Garbage Prince,2011,0.0,0.0
48193,Ator the Iron Warrior,1987,3.0,4.0
260872,The New Godfathers,1979,0.0,0.0
292133,Battle of the Stars,1978,0.0,0.0
47605,War of the Planets,1977,3.0,3.0
168320,The Weight of Elephants,2013,7.3,3.0
158013,White Fang and the Hunter,1975,5.0,2.0
67298,Lisztomania,1975,5.2,6.0
29352,Super Stooges vs the Wonder Women,1974,0.0,0.0
96106,Battle of the Amazons,1973,5.0,3.0
105083,Il tuo dolce corpo da uccidere,1970,7.5,2.0
211179,The Magnificent Gladiator,1964,0.0,0.0
112481,Rattlers,1976,5.4,5.0
240334,Blablablá,1968,0.0,0.0
48594,The Uninvited Guest,2004,6.6,29.0
216440,Paradise,2013,5.3,10.0
276120,The (Dead Mothers) Club,2014,6.0,1.0
317247,Confessor Caressor,1989,0.0,0.0
287169,The Studio Murder Mystery,1932,0.0,0.0
70738,Midnight Mary,1933,5.8,4.0
58448,Knockout,2011,4.7,17.0
295689,Goofy Movies Number One,1933,5.5,2.0
174442,Bosko's Parlor Pranks,1934,0.0,0.0
201783,Tapia,2013,8.0,1.0
151509,Trapped in the Closet: Chapters 23-33,2012,6.5,4.0
247691,Three Brave Men,1956,6.5,1.0
262176,The Great Gatsby,1926,0.0,0.0
218582,Thieves Fall Out,1941,0.0,0.0
79631,Merlusse,1938,7.3,2.0
137654,Open Heart,2013,5.0,1.0
167882,The Gift of Love,1978,0.0,0.0
257925,The Loyal 47 Ronin,1958,7.0,1.0
45627,This Side of the Law,1950,3.2,3.0
104606,The Spiritual Boxer,1975,7.4,4.0
186691,Women in the Wind,1939,0.0,0.0
258200,The Lone Ranger,1938,0.0,0.0
287299,Katt Williams: Priceless: Afterlife,2014,10.0,2.0
241552,Take a Giant Step,1959,6.5,2.0
90949,Pets,1974,6.1,5.0
218369,That Girl From Paris,1936,0.0,0.0
76380,Swedenhielms,1935,0.0,0.0
102517,Sebastian Maniscalco: What's Wrong with People?,2012,7.0,2.0
125229,Samurai Vendetta,1959,6.5,2.0
39766,The Challenge,1970,0.0,0.0
40502,Newcastle,2008,4.7,10.0
44025,Mr. Denning Drives North,1952,7.3,3.0
262454,The Cheat,1950,0.0,0.0
87936,Beautiful Stranger,1954,3.0,3.0
205608,Without Lying Down: Frances Marion and the Power of Women in Hollywood,2000,7.0,1.0
200358,"See You Tomorrow, Everyone",2013,5.4,4.0
132709,Rebirth,2011,8.3,2.0
54602,Skateland,2010,5.8,13.0
30178,Stuart Little 3: Call of the Wild,2005,4.6,65.0
73290,Urban Explorer,2011,5.3,28.0
29812,The Substitute 2: School's Out,1998,5.1,19.0
176570,Shadow People,2013,5.0,44.0
24330,Seventh Moon,2008,4.0,28.0
16174,Snow Queen,2002,5.9,19.0
56913,Sacrifice,2011,5.0,18.0
44919,The Old Maid,1939,7.8,7.0
50687,Maniac Cop 3: Badge of Silence,1993,5.0,21.0
74911,Step By Step,1946,6.0,2.0
25507,The Get-Away,1941,3.2,3.0
108789,Hate Thy Neighbor,1968,1.7,3.0
171363,Pimp Bullies,2011,2.5,2.0
81649,Pink Saris,2010,5.0,1.0
208447,Espacio interior,2013,6.0,2.0
94720,The Dancer,2011,5.3,2.0
52448,Witch's Night Out,1978,7.5,2.0
137651,Kings Point,2012,5.0,1.0
193873,The Seventh Sin,1957,6.0,1.0
213955,The Green Hornet,1974,6.3,6.0
142897,Mantle,2005,0.0,0.0
185110,Onibi: The Fire Within,1997,5.2,3.0
45235,Pickup Alley,1957,6.0,1.0
237549,Long Day's Journey Into Night,1987,8.0,2.0
177440,The Golden Hawk,1952,0.0,0.0
121369,Summer of the Seventeenth Doll,1959,6.0,2.0
75337,Too Tough to Die: A Tribute to Johnny Ramone,2006,7.3,2.0
270672,The Formula,2014,3.2,6.0
185078,Without Pity,1948,5.0,1.0
259593,Where Do We Go from Here?,1945,3.0,2.0
97024,The Man in Possession,1931,0.0,0.0
248553,Submarine,1928,0.0,0.0
248469,Two Loves,1961,4.5,2.0
124998,Method to the Madness of Jerry Lewis,2011,7.0,1.0
65615,The Innocents,1987,4.6,4.0
104485,The Four Feathers,1929,0.0,0.0
87914,Lady Scarface,1941,6.0,1.0
74759,Mine Own Executioner,1947,7.2,3.0
170368,The Green Years,1963,6.3,7.0
29236,The Arnelo Affair,1947,5.3,4.0
290379,Looking Forward,1933,0.0,0.0
174762,Passion Flower,1930,3.0,2.0
37066,The Beat Generation,1959,5.3,2.0
74420,San Quentin,1946,5.0,1.0
205673,Pretty Baby,1950,0.0,0.0
94792,Made in Romania,2010,4.8,2.0
44669,Johnny Allegro,1949,6.0,2.0
26385,Walk a Crooked Mile,1948,5.5,2.0
253794,Haunting of the Innocent,2014,2.3,5.0
235092,The Boys,1962,7.0,1.0
79877,Tender Scoundrel,1966,4.7,3.0
194481,Once Before I Die,1966,0.0,1.0
149957,Jungle Man-Eaters,1954,3.0,1.0
100540,The Kill Hole,2012,4.9,4.0
55190,Princess and the Pony,2011,4.7,5.0
37462,Wicked as They Come,1956,7.0,2.0
117004,Night Court,1932,8.0,1.0
79327,The Littlest Angel,2011,8.5,2.0
133716,Valley of Head Hunters,1953,0.0,0.0
146449,Loose Ankles,1930,0.0,1.0
220504,Voodoo Tiger,1952,0.0,0.0
39442,Sergio,2009,0.0,0.0
92287,One Is a Lonely Number,1972,6.0,2.0
127413,Somewhere Tonight,2011,6.0,2.0
126929,Roman Polanski: Odd Man Out,2012,5.0,1.0
28486,The Hound of the Baskervilles,2002,5.4,12.0
55045,Psych:9,2010,4.3,18.0
18598,Her Best Move,2007,3.9,8.0
55872,Tarzan and the Amazons,1945,5.0,9.0
22451,The Bone Snatcher,2003,4.5,12.0
14059,Snow Buddies,2008,4.9,42.0
174343,Trust Me,2013,5.5,27.0
21935,The Haunting Hour: Don't Think About It,2007,5.6,22.0
33546,The Time of Their Lives,1946,6.5,14.0
32582,The Message,2009,7.2,27.0
15166,The Gene Generation,2007,4.7,33.0
105576,The Old Maid,1972,4.6,6.0
229221,Spring Is Here,1930,0.0,0.0
58309,School For All,2006,5.5,5.0
263065,The Elephant Man,1982,6.0,1.0
73313,No Questions Asked,1951,6.3,2.0
114299,Sex and Consequences,2006,5.3,3.0
25407,Riff-Raff,1947,5.3,5.0
51490,On the Inside,2011,5.0,16.0
29996,Solomon and Sheba,1959,5.4,8.0
35153,The Heavy,2010,4.9,20.0
19127,Water,1985,5.3,9.0
54940,Ground Control,1998,5.6,18.0
14407,Guy X,2005,6.1,5.0
18278,Perkins' 14,2009,4.8,17.0
42619,Tell Them Willie Boy Is Here,1969,5.3,21.0
81972,The Hunters,2011,3.9,14.0
40578,The Sea Chase,1955,5.6,12.0
68116,Incubus,2006,3.5,10.0
42189,Kevin Hart: Seriously Funny,2010,7.6,45.0
42187,Shark Attack 2,2001,4.1,18.0
29052,The Reptile,1966,6.0,21.0
3686,Last of the Renegades,1964,6.7,28.0
241982,One Husband Too Many,2010,5.5,4.0
45752,Scooby-Doo! Camp Scare,2010,7.3,23.0
209401,Half of a Yellow Sun,2014,5.1,10.0
33037,"Hey There, It's Yogi Bear",1964,6.6,7.0
135260,Top Sensation,1969,4.0,1.0
64628,The Sweet Body of Deborah,1968,4.7,3.0
75958,So Sweet... So Perverse,1969,5.8,4.0
161243,Men to Kiss,2012,3.8,3.0
129359,Lille Fridolf Blir Morfar,1957,5.8,2.0
315362,Beck 28 - Familjen,2015,6.3,9.0
120657,The Stranger's Return,1933,0.0,0.0
171446,Weary River,1929,5.0,1.0
82326,Koran by Heart,2011,6.0,1.0
219424,The Affairs of Martha,1942,0.0,0.0
108822,Night and Day,1991,5.0,1.0
245169,Three Night Stand,2013,4.7,19.0
48409,The Hangman,1959,4.4,7.0
136663,Beyond the Walls,1984,5.0,1.0
247604,Paradise for Three,1938,7.0,1.0
90956,The Feathered Serpent,1948,7.8,4.0
116232,You're Only Young Once,1937,6.8,2.0
138513,In His Father's Shoes,1997,0.0,0.0
120990,Jim Norton: Please Be Offended,2012,7.0,4.0
214909,We Were Dancing,1942,0.0,0.0
153163,The Secret of Dr. Kildare,1939,6.0,3.0
90955,The Sky Dragon,1949,8.5,2.0
56599,The Man Without a Map,1968,7.8,5.0
107999,The Bride Goes Wild,1948,6.0,1.0
27858,PT 109,1963,6.0,3.0
63039,Noah's Ark,1999,3.9,12.0
122192,The Lookout,2012,5.5,34.0
30554,When A Stranger Calls Back,1993,5.2,16.0
49742,Mr. Magoo's Christmas Carol,1962,6.2,16.0
98368,Ritual,2012,5.5,35.0
72693,Master of the World,1961,6.0,19.0
84575,Tooth Fairy 2,2012,4.6,38.0
33030,In Name Only,1939,6.4,14.0
66945,Love's Kitchen,2011,4.8,20.0
49776,"Stay Away, Joe",1968,5.8,4.0
11496,They Call Me Renegade,1987,5.9,39.0
133365,The Diary of Anne Frank,2009,7.3,44.0
24649,Wishcraft,2002,5.5,8.0
52627,Knights,1993,5.0,5.0
45760,The Chatterley Affair,2006,2.8,3.0
47963,Fanny Hill,2007,6.2,8.0
63339,The Suspicions of Mr. Whicher: The Murder at Road Hill House,2011,5.8,14.0
44921,The Last Wagon,1956,5.8,15.0
102222,The Philly Kid,2012,4.8,18.0
246011,Ping Pong Summer,2014,6.1,16.0
57326,Sabretooth,2002,4.5,4.0
77172,Pride and Prejudice,1980,6.8,14.0
27771,Sometimes They Come Back... for More,1998,3.6,15.0
18684,Kid Galahad,1962,5.2,11.0
70703,The Captains,2011,6.5,40.0
12787,Homeboy,1988,3.8,6.0
18202,Merlin's Apprentice,2006,5.0,10.0
33545,The Siege of Firebase Gloria,1989,5.3,17.0
96716,The Bumblebee Flies Anyway,2000,5.7,9.0
36835,Oasis of the Zombies,1982,3.3,5.0
24102,The Land Before Time VII: The Stone of Cold Fire,2000,5.9,51.0
17885,The Amazing Dr. Clitterhouse,1938,7.4,7.0
44966,The Freebie,2010,3.8,8.0
56529,The Violent Kind,2010,5.3,12.0
13480,Ricky Gervais: Out of England - The Stand-Up Special,2008,7.3,13.0
54164,Man of the East,1972,6.7,33.0
7085,The Desperado Trail,1965,6.7,29.0
32139,Soccer Dog: The Movie,1999,3.5,2.0
255692,Ice Soldiers,2013,3.7,33.0
23122,Maniac,1934,4.1,13.0
53729,Wild Cherry,2009,4.7,16.0
28468,The Key,1983,5.0,65.0
27417,The Roost,2005,5.3,13.0
59424,Sonny Boy,2011,6.0,18.0
49597,Vampires: The Turning,2005,3.4,8.0
58718,Siren,2010,4.0,16.0
25556,The Land Before Time IX: Journey to the Big Water,2002,6.1,40.0
16004,Love n' Dancing,2009,5.5,8.0
15066,Walking Tall: The Payback,2007,5.6,8.0
42703,The Way West,1967,5.7,19.0
29237,Shock,1946,5.7,11.0
62904,Mask Maker,2010,5.5,11.0
71461,Thorne: Sleepyhead,2010,6.0,13.0
43219,La Mission,2009,6.8,12.0
34734,Stir of Echoes: The Homecoming,2007,3.7,11.0
85609,The Outrage,1964,4.6,8.0
48358,The Canterville Ghost,1996,6.1,8.0
47962,Dirkie - Lost in the Desert,1969,5.8,6.0
84905,Somewhere in Sonora,1933,5.4,4.0
25550,The Sellout,1952,6.2,3.0
171232,Let the Good Times Roll,1973,4.8,2.0
149515,The Vanishing American,1925,0.0,0.0
57016,Mandela,1996,6.1,7.0
113210,TekWar: TekJustice,1994,6.0,1.0
99234,Thunder Birds,1942,0.0,0.0
29284,Murder Is My Beat,1955,6.7,3.0
239706,Sam Peckinpah's West: Legacy of a Hollywood Renegade,2004,6.0,1.0
70734,The White Sister,1923,7.8,3.0
116639,The Naughty Flirt,1931,0.0,0.0
44766,The Law and Jake Wade,1958,6.1,10.0
68202,Without Men,2011,4.6,8.0
94228,Two Times Lotte,1950,5.9,6.0
25587,The Land Before Time VIII: The Big Freeze,2001,5.7,41.0
38269,War of the Colossal Beast,1958,4.6,9.0
42305,Who's Minding the Store?,1963,6.2,20.0
39829,The Six Million Dollar Man,1973,5.8,16.0
57943,The Love Letter,1998,5.3,4.0
24554,The Land Before Time X: The Great Longneck Migration,2003,6.3,44.0
47003,The Deadly Bees,1966,5.0,6.0
35668,They Came from Beyond Space,1967,6.0,9.0
62108,"Mumsy, Nanny, Sonny & Girly",1970,5.9,9.0
42468,Tales That Witness Madness,1973,6.1,8.0
13013,Son of Dracula,1974,2.2,3.0
105902,Craze,1974,5.8,6.0
70810,The Ghoul,1975,5.5,14.0
106280,Dark Tower,1989,3.0,1.0
38932,Holy Water,2009,5.8,15.0
42904,Supernova,2005,3.1,14.0
42783,Kissin' Cousins,1964,5.4,9.0
65496,Student Services,2010,4.4,50.0
251768,JLA Adventures: Trapped in Time,2014,5.9,60.0
259074,Joy Ride 3,2014,4.5,53.0
70877,Inside Out,2011,4.5,14.0
42303,The Karate Dog,2004,3.5,10.0
61168,Since You've Been Gone,1998,4.0,10.0
34128,Peter and Vandy,2009,6.5,8.0
37404,Hercules and the Amazon Women,1994,5.2,23.0
36421,Howling VI: The Freaks,1991,4.2,19.0
86059,The Comedians,1967,5.8,9.0
18920,Vi hade i alla fall tur med vädret,1980,6.0,7.0
150229,Tomorrow You're Gone,2012,3.9,15.0
256740,Wicked Blood,2014,5.3,37.0
58096,Killer Pad,2008,3.8,10.0
36283,"What Did You Do in the War, Daddy?",1966,4.9,12.0
43448,Rachel and the Stranger,1948,5.1,11.0
57258,The Indian Fighter,1955,5.7,11.0
49848,"Little Fish, Strange Pond",2009,3.3,4.0
41589,Trading Mom,1994,5.1,12.0
51438,MVP 2: Most Vertical Primate,2001,6.2,5.0
21518,Air Bud: Seventh Inning Fetch,2002,4.6,34.0
34672,Chestnut: Hero of Central Park,2004,6.1,20.0
26266,Spymate,2006,4.7,5.0
9973,Air Buddies,2006,5.5,50.0
48844,The Search for Santa Paws,2010,5.2,32.0
70587,Spooky Buddies,2011,4.8,24.0
78047,Treasure Buddies,2012,4.2,19.0
142308,Santa Paws 2: The Santa Pups,2012,5.1,15.0
149910,Super Buddies,2013,6.0,31.0
71376,Malicious,1995,5.7,7.0
173793,White Tiger,1996,6.0,2.0
26042,Warlock III: The End of Innocence,1999,4.2,15.0
59120,The Lost Tribe,2009,5.6,12.0
60853,Jim Thorpe – All-American,1951,5.7,5.0
67659,Guns for San Sebastian,1968,6.8,13.0
30027,Assault of the Party Nerds,1989,4.8,3.0
30028,Assault of the Party Nerds 2,1995,0.0,0.0
31277,Popstar,2005,2.1,8.0
73548,Miracle Dogs Too,2006,5.3,2.0
77874,InSight,2011,5.2,12.0
133446,Imaginary Friend,2012,4.5,11.0
210059,In the Dark,2013,4.8,3.0
240913,Non-Stop,2013,5.7,17.0
283105,Expecting Amish,2014,5.9,7.0
51768,Rough Riders,1997,4.1,4.0
58012,The Devil's Brother,1933,6.5,14.0
113215,TekWar: TekLab,1994,7.3,3.0
113209,TekWar: TekLords,1994,6.0,1.0
89872,Musical Chairs,2012,0.0,0.0
174769,Night Song,1947,6.0,1.0
274060,John Loves Mary,1949,6.0,1.0
246218,The Underneath,2013,3.0,3.0
102078,The Deep Six,1958,4.5,2.0
133491,The Delay,2012,5.7,3.0
84906,The Telegraph Trail,1933,4.1,5.0
35986,No Orchids for Miss Blandish,1948,5.0,2.0
153228,The Moonlighter,1953,4.5,3.0
224937,Nervous Ticks,1992,0.0,0.0
38382,Man of the Moment,1955,4.8,3.0
49483,Oliver Twist,1982,6.1,16.0
85429,Pretty Devils,2000,4.3,4.0
40858,The Underworld Story,1950,5.3,5.0
215299,Music for Millions,1944,7.0,1.0
109933,My Gal Sal,1942,0.0,0.0
5201,Wild Orchids,1929,6.7,3.0
89743,Movers & Shakers,1985,7.0,2.0
64130,The Rainbow Tribe,2011,5.3,4.0
47884,Nancy Drew... Trouble Shooter,1939,7.5,3.0
84312,Mosquita y Mari,2012,6.6,10.0
4529,The Defector,1966,7.0,2.0
218443,Graveyard Shift,2005,5.9,4.0
79190,Jabberwock Dragon Siege,2011,3.0,5.0
78094,Sunday Too Far Away,1975,6.5,2.0
56146,The Moon and Sixpence,1942,6.2,3.0
66812,Nana,1926,8.0,3.0
1790,Heaven with a Gun,1969,4.3,4.0
47882,Nancy Drew and the Hidden Staircase,1939,7.4,4.0
112648,Stranded,2002,3.8,5.0
44663,Moscow Chill,2007,3.5,5.0
47883,Nancy Drew: Detective,1938,7.5,3.0
73424,True Adolescents,2009,6.4,9.0
98293,The Captain Hates the Sea,1934,9.0,1.0
260535,The Little Rascals Save the Day,2014,5.9,25.0
90376,"Love, Cheat & Steal",1993,5.3,3.0
81010,Ticket Out,2011,5.2,14.0
16089,Love Nest,1951,5.9,5.0
23022,Jigsaw,1949,4.0,4.0
136867,Oliver Twist,1999,6.3,12.0
35405,S*P*Y*S,1974,5.9,5.0
49429,Older Than America,2008,4.2,3.0
63512,Murders in the Rue Morgue,1971,6.2,9.0
4968,The Piano Player,2003,3.6,4.0
79521,Miracle in the Rain,1956,8.5,2.0
16997,The Man Who Came Back,2008,6.0,2.0
60543,More Than a Miracle,1967,4.9,6.0
28282,Waterborne,2005,5.5,4.0
49050,Oblivion,1994,6.1,8.0
26316,Mosquito Squadron,1969,4.8,3.0
71945,Night of Dark Shadows,1971,6.0,4.0
55529,The Thirst,2007,2.9,7.0
58664,Mostly Ghostly,2008,4.8,10.0
27376,Muscle Beach Party,1964,6.1,13.0
29400,The Old Dark House,1963,5.7,10.0
32978,Necrosis,2009,3.8,8.0
42367,Hot Water,1924,6.5,6.0
52011,The Thirteen Assassins,1963,7.8,8.0
60173,Nemesis 4: Death Angel,1996,4.4,6.0
107096,Nemesis 3: Time Lapse,1996,5.3,4.0
43407,None But the Brave,1965,5.4,10.0
44773,The 7 Adventures of Sinbad,2010,2.8,12.0
38132,My 5 Wives,2000,3.9,4.0
73257,My Brother the Pig,1999,3.9,5.0
44381,Napoleon,1995,5.5,15.0
26538,Jack Frost,1979,6.3,12.0
69792,Love Birds,2011,6.1,13.0
16309,Monster,2008,1.7,7.0
106968,The Road Killers,1994,6.0,5.0
39044,The Curse of the Mummy's Tomb,1964,5.8,16.0
32387,Stick,1985,5.5,17.0
76864,Tic Tac,1997,5.9,7.0
25386,The 39 Steps,1959,6.5,7.0
34586,Kandahar,2010,6.4,12.0
54613,The Duchess and the Dirtwater Fox,1976,5.7,12.0
87514,Skyjacked,1972,6.8,16.0
3582,The Millionairess,1960,5.3,9.0
45568,Legacy,2010,5.2,11.0
37608,The New Centurions,1972,6.8,9.0
23816,Sands Of Oblivion,2007,3.6,10.0
71204,Tempted,2001,4.0,4.0
48374,Piranha,1995,4.1,19.0
31242,Just 4 Kicks,2003,4.0,1.0
30402,Intermedio,2005,1.3,4.0
99732,The Last Flight,1931,5.0,3.0
45662,Space Chimps 2: Zartog Strikes Back,2010,4.5,27.0
44775,Pack Up Your Troubles,1932,7.1,15.0
53953,The Tooth Fairy,2006,4.3,13.0
11643,"If It's Tuesday, This Must Be Belgium",1969,4.5,6.0
50364,The Bad Mother's Handbook,2007,6.3,6.0
171130,Starlift,1951,5.8,2.0
103934,Too Young To Kiss,1951,6.0,1.0
43866,The Firefly,1937,7.0,1.0
28321,Naked Violence,1969,6.1,7.0
61462,The Italian Connection,1972,7.1,18.0
80601,Seduction,1973,7.0,2.0
89651,Loaded Guns,1975,4.5,2.0
74379,Kidnap Syndicate,1975,7.0,1.0
65320,Rulers of the City,1976,5.8,5.0
55685,To Be Twenty,1978,5.7,9.0
59117,Torrente 4: Lethal crisis,2011,5.6,47.0
254869,Torrente 5: Operación Eurovegas,2014,5.2,69.0
109689,I Want You,2012,6.6,317.0
76341,Mad Max: Fury Road,2015,7.3,9629.0
280092,Insidious: Chapter 3,2015,6.3,1005.0
140607,Star Wars: The Force Awakens,2015,7.5,7993.0
271969,Ben-Hur,2016,5.3,642.0
68735,Warcraft,2016,6.3,2325.0
99861,Avengers: Age of Ultron,2015,7.3,6908.0
76600,Avatar 2,2020,0.0,58.0
166426,Pirates of the Caribbean: Dead Men Tell No Tales,2017,6.6,2814.0
141052,Justice League,2017,0.0,0.0
102899,Ant-Man,2015,7.0,6029.0
166424,Fantastic Four,2015,4.4,2322.0
293660,Deadpool,2016,7.4,11444.0
284053,Thor: Ragnarok,2017,0.0,0.0
283995,Guardians of the Galaxy Vol. 2,2017,7.6,4858.0
271110,Captain America: Civil War,2016,7.1,7462.0
284052,Doctor Strange,2016,7.1,5880.0
246655,X-Men: Apocalypse,2016,6.4,4831.0
72900,Manolito Four Eyes,1999,5.4,8.0
77680,El robobo de la jojoya,1991,4.6,7.0
268171,Elsa & Fred,2014,6.2,31.0
54148,Soccer Days,2003,6.2,15.0
75752,Too Late Blues,1961,6.6,8.0
290695,Melbourne,2014,6.2,5.0
133790,Clear History,2013,6.2,122.0
279914,The Identical,2014,4.9,14.0
301883,The Trans-Atlantic Mystery,1932,0.0,0.0
214264,The Gamers: Hands of Fate,2013,6.3,10.0
270343,Love at First Fight,2014,6.3,153.0
183932,Mare Nostrum,1926,5.0,1.0
96175,Skylark,1941,6.8,3.0
144676,Scorpio One,1998,3.0,4.0
118439,The Gambler Returns: The Luck Of The Draw,1991,3.0,2.0
104427,The Affairs of Annabel,1938,0.0,0.0
102289,Montana Belle,1952,5.5,1.0
87983,The Clown,1953,4.3,2.0
26631,In the Blood,2006,5.0,1.0
116780,Lizzie,1957,7.0,1.0
63486,Magic Boy,1959,7.0,2.0
214446,Someone to Love,1988,5.0,1.0
42650,The Savage Seven,1968,5.2,5.0
33733,One More Time,1970,2.9,4.0
82868,I Don't Buy Kisses Anymore,1992,5.0,3.0
155208,Night Unto Night,1949,5.0,3.0
58757,Heidi,1952,7.5,2.0
53573,Sidewalks of New York,1931,0.0,0.0
176627,Mary Stevens M.D.,1933,7.0,2.0
107073,The Prize,2011,5.9,4.0
84719,Man Made Monster,1941,7.8,4.0
109109,Horror Island,1941,5.5,5.0
26801,Sealed Lips,1942,6.0,2.0
2648,Aces Go Places V: The Terracotta Hit,1989,5.1,5.0
48645,Pagan Love Song,1950,6.0,1.0
47993,The Golden Age of Comedy,1957,8.0,1.0
156141,Stalingrad,1989,4.0,2.0
84346,The Tsunami and the Cherry Blossom,2011,5.0,1.0
252096,"Goodbye, Mr. President",1987,0.0,0.0
68351,Sankofa,1993,6.9,5.0
12427,Teza,2008,7.4,5.0
156201,Red Dust,1990,5.5,2.0
77678,Talk About a Stranger,1952,5.0,1.0
178607,Right Cross,1950,0.0,0.0
74694,Heidi,1993,6.8,16.0
1163,The Miracle Worker,2000,5.1,6.0
72032,Return of Sabata,1971,4.8,11.0
45398,The McKenzie Break,1970,6.3,8.0
45020,Mercy,2009,5.2,6.0
16652,Happily N'Ever After 2,2009,4.0,51.0
128598,Left for Dead,2007,4.7,6.0
52251,Hotel,2004,6.0,11.0
53950,The Hearse,1980,5.5,15.0
21533,Voyage of the Unicorn,2001,5.7,14.0
37610,The Geisha Boy,1958,7.1,17.0
69234,The Phantom of the Opera,1990,5.0,3.0
62410,P.U.N.K.S,1999,4.9,5.0
24059,When a Man Falls,2007,3.8,2.0
111043,Springfield Rifle,1952,4.9,8.0
288521,Why Be Good?,1929,7.5,2.0
168164,The Expedition to the End of the World,2013,7.5,2.0
216457,Jealousy,2013,6.4,17.0
55531,The Radio Burglary,1951,8.0,1.0
229594,A Dangerous Place,1995,7.0,2.0
215405,Magic Kid,1993,4.5,4.0
93892,The Hoodlum Priest,1961,2.5,2.0
206581,The Divine Woman,1928,5.0,1.0
25735,The Gangster,1947,3.3,4.0
27738,Russkies,1987,4.5,5.0
75826,Hercules and the Lost Kingdom,1994,5.1,18.0
93077,Rites of Passage,2012,4.4,16.0
228245,The Suspect,2013,5.5,18.0
44811,Mongolian Death Worm,2010,2.8,6.0
14427,Winter Break,2003,3.6,9.0
117120,The Facility,2012,4.6,14.0
27353,Shredderman Rules,2007,3.7,6.0
49712,Man on Fire,1987,6.2,14.0
53085,Piranha Hunt,2006,6.0,12.0
258251,Ironclad 2: Battle for Blood,2014,5.4,34.0
21795,Voices,2007,5.9,17.0
24556,The Land Before Time XI: Invasion of the Tinysauruses,2005,5.9,35.0
97732,See Girl Run,2013,4.3,15.0
41235,Ritual,2002,3.7,20.0
41625,Head Office,1985,6.1,4.0
31981,Jim Jefferies: I Swear to God,2009,6.8,25.0
