id,day_week_spa
209204,lunes
103173,sábado
87245,viernes
174322,sábado
216755,martes
77950,jueves
42871,martes
173980,miércoles
76170,martes
191231,miércoles
17303,jueves
192990,martes
81581,viernes
159344,sábado
75878,miércoles
23368,jueves
47089,viernes
159138,lunes
172533,viernes
123261,viernes
159092,viernes
146216,jueves
59558,martes
177221,sábado
198062,martes
19593,domingo
47404,viernes
180948,jueves
120393,miércoles
284231,viernes
66753,miércoles
46729,sábado
115046,viernes
62843,viernes
117209,viernes
144570,viernes
76043,martes
165213,jueves
188468,sábado
58291,viernes
79850,miércoles
192126,martes
160139,jueves
117856,sábado
65435,lunes
27957,jueves
83566,lunes
173938,martes
138308,domingo
136400,viernes
127905,lunes
125164,jueves
77728,miércoles
17275,lunes
238748,viernes
74310,martes
151743,miércoles
168138,miércoles
157016,miércoles
85984,viernes
89325,viernes
160588,jueves
153738,jueves
179144,martes
31354,martes
28173,viernes
102867,martes
109729,lunes
26622,sábado
77664,viernes
205798,jueves
43167,martes
11144,viernes
11614,jueves
58447,lunes
211587,jueves
244447,viernes
22924,jueves
205005,sábado
121831,miércoles
191619,viernes
44796,miércoles
19154,viernes
50277,domingo
26450,viernes
77645,jueves
149856,lunes
83040,viernes
102234,viernes
189242,viernes
185574,sábado
4548,lunes
76285,miércoles
77931,martes
177699,miércoles
23535,viernes
158743,miércoles
58218,domingo
121791,sábado
201676,sábado
30143,sábado
89345,martes
205985,lunes
293198,domingo
241340,domingo
147276,viernes
42502,jueves
76544,jueves
38120,viernes
36089,sábado
113148,miércoles
44545,domingo
21683,martes
65291,sábado
35919,viernes
39027,jueves
212994,miércoles
50346,miércoles
61954,martes
138832,miércoles
157862,domingo
39957,miércoles
109418,jueves
211830,jueves
212927,sábado
110410,jueves
18851,viernes
259808,sábado
97008,viernes
59859,miércoles
87421,lunes
151960,viernes
54266,sábado
59589,viernes
155751,viernes
37312,viernes
59735,viernes
158999,viernes
115348,miércoles
124091,lunes
27003,lunes
149870,sábado
24631,miércoles
81780,viernes
26158,miércoles
198210,viernes
204128,viernes
115782,viernes
65958,miércoles
215134,jueves
123553,miércoles
113362,lunes
98412,jueves
47559,sábado
154282,sábado
92506,miércoles
184020,domingo
72968,lunes
132363,viernes
157360,viernes
82473,sábado
54133,jueves
62755,sábado
159622,viernes
174346,viernes
45109,viernes
128133,miércoles
152748,miércoles
133108,martes
200063,viernes
49542,jueves
35895,viernes
122906,viernes
83114,jueves
205022,viernes
98064,miércoles
15440,jueves
56937,viernes
19029,jueves
30689,viernes
122088,domingo
101179,domingo
104880,viernes
130055,miércoles
30061,martes
117924,viernes
91690,miércoles
98568,sábado
109260,jueves
154019,miércoles
199373,jueves
66608,viernes
116764,viernes
250155,martes
83899,sábado
51166,lunes
107239,miércoles
42355,viernes
46891,domingo
66148,viernes
96252,jueves
77123,lunes
107231,domingo
83272,miércoles
242920,viernes
167919,sábado
136466,viernes
26971,viernes
25756,domingo
169209,martes
39005,sábado
217038,jueves
140708,viernes
29231,jueves
48319,miércoles
21708,viernes
129432,viernes
138496,martes
122372,lunes
17886,miércoles
33028,viernes
168496,jueves
219956,miércoles
127651,martes
202495,domingo
32389,jueves
43740,jueves
33196,sábado
198342,miércoles
180318,sábado
159167,viernes
169758,miércoles
176720,martes
2911,lunes
16921,domingo
25172,viernes
129854,viernes
218212,jueves
46525,viernes
90785,jueves
111190,miércoles
37845,martes
79628,viernes
50674,sábado
136336,martes
174773,sábado
147129,miércoles
176734,viernes
42244,jueves
211729,viernes
79950,sábado
84338,jueves
135812,viernes
107355,viernes
124298,lunes
40833,martes
214091,viernes
118293,miércoles
24789,jueves
52017,miércoles
52021,miércoles
84058,domingo
54768,sábado
211954,sábado
52022,martes
174334,jueves
75465,viernes
138217,viernes
164558,miércoles
64936,miércoles
53417,lunes
146223,miércoles
200236,miércoles
219674,jueves
27711,martes
27712,martes
61716,martes
185444,viernes
146227,jueves
158884,viernes
89623,jueves
127451,jueves
134756,martes
27651,viernes
126321,miércoles
65114,miércoles
47913,domingo
49802,jueves
10432,viernes
62648,miércoles
194126,jueves
86685,viernes
82932,viernes
37463,sábado
86235,jueves
183825,sábado
124429,sábado
86274,martes
171964,miércoles
176088,viernes
37183,miércoles
40231,jueves
17282,domingo
218508,sábado
49047,viernes
180810,viernes
57655,viernes
95730,sábado
138030,viernes
207768,domingo
212716,sábado
122597,viernes
104634,viernes
28735,sábado
103902,sábado
115199,viernes
146233,miércoles
164457,viernes
133369,jueves
130593,jueves
156711,jueves
91586,jueves
195757,viernes
96721,lunes
57892,viernes
158895,viernes
112205,viernes
64820,sábado
62503,jueves
58607,martes
11111,jueves
169813,viernes
121789,jueves
30995,miércoles
85509,viernes
27885,lunes
28320,viernes
38807,viernes
41349,viernes
106599,jueves
103713,martes
180314,viernes
133701,martes
34188,jueves
63924,domingo
157129,jueves
129734,miércoles
158711,martes
63383,lunes
12791,domingo
9971,jueves
156339,sábado
102059,viernes
103689,jueves
320849,sábado
174348,viernes
129139,miércoles
219288,jueves
74137,miércoles
119826,jueves
36992,viernes
43678,jueves
50775,jueves
136911,viernes
27457,viernes
108564,miércoles
176238,lunes
22731,jueves
100544,martes
19458,jueves
41347,martes
53407,viernes
53374,sábado
220714,viernes
109417,sábado
115189,domingo
43065,jueves
40950,miércoles
34937,lunes
245950,jueves
81996,domingo
39243,jueves
114726,viernes
121676,viernes
156708,viernes
127878,domingo
199615,miércoles
71700,viernes
47038,viernes
136966,viernes
38746,viernes
85656,sábado
32630,viernes
139998,lunes
81857,jueves
73590,viernes
221410,domingo
75506,domingo
134394,martes
23045,sábado
53949,sábado
25666,jueves
91018,viernes
448538,jueves
179109,sábado
62425,viernes
129670,sábado
45756,domingo
2093,jueves
209263,miércoles
138697,viernes
168051,viernes
133931,martes
28484,sábado
36130,martes
26251,sábado
41889,lunes
23385,martes
15810,jueves
128135,viernes
157820,miércoles
193613,miércoles
51452,domingo
27232,jueves
157409,viernes
217014,jueves
132887,martes
70115,viernes
78143,domingo
216374,jueves
118948,viernes
249333,viernes
175245,jueves
100681,viernes
25377,viernes
68780,viernes
55230,miércoles
128241,domingo
256382,miércoles
60125,sábado
24331,viernes
33305,viernes
72440,viernes
103168,viernes
25584,viernes
172828,miércoles
75757,miércoles
86049,martes
154413,jueves
30244,viernes
158445,miércoles
165904,jueves
43727,viernes
139725,miércoles
146238,martes
77776,miércoles
152584,miércoles
97006,viernes
138202,domingo
122089,domingo
51947,miércoles
128081,viernes
188761,domingo
222759,jueves
210940,miércoles
192160,viernes
167032,viernes
97790,martes
21381,viernes
196355,viernes
37087,sábado
102420,sábado
1803,jueves
49393,domingo
161073,miércoles
65481,viernes
209262,miércoles
128089,jueves
159008,sábado
423078,viernes
55884,sábado
167673,viernes
126560,lunes
276123,jueves
195450,viernes
3149,sábado
190754,jueves
41443,jueves
45725,viernes
49162,sábado
34461,sábado
109451,jueves
218381,jueves
81435,miércoles
86004,viernes
78250,viernes
53776,miércoles
253120,viernes
10598,jueves
81626,sábado
208968,domingo
100461,miércoles
14143,lunes
109424,jueves
97397,viernes
4479,miércoles
198287,sábado
210708,viernes
175953,martes
113364,jueves
115442,domingo
62996,miércoles
159015,sábado
51985,martes
134472,miércoles
90645,viernes
49004,viernes
119893,sábado
197926,sábado
56997,martes
56290,martes
17025,viernes
47369,domingo
75735,sábado
55539,viernes
128917,jueves
106747,jueves
99279,domingo
85889,lunes
293109,viernes
91745,jueves
19623,jueves
38273,viernes
214100,jueves
10006,domingo
64078,viernes
273160,lunes
175528,viernes
169642,viernes
8935,viernes
115210,sábado
107846,miércoles
64076,jueves
172782,jueves
10085,domingo
139651,lunes
195423,viernes
120587,jueves
38093,viernes
81708,viernes
55370,miércoles
121317,viernes
133805,miércoles
86816,miércoles
162903,viernes
159009,lunes
173495,viernes
29368,lunes
74674,jueves
109091,viernes
56115,miércoles
82407,martes
34023,martes
81622,viernes
154795,miércoles
152795,jueves
43115,lunes
113194,viernes
166879,jueves
194516,jueves
18167,jueves
200390,viernes
191502,viernes
158752,viernes
3160,domingo
58877,jueves
39468,viernes
39264,sábado
74008,martes
29941,lunes
35911,lunes
291907,martes
36214,sábado
27207,jueves
120771,viernes
30478,lunes
146015,viernes
39466,sábado
180688,martes
76203,viernes
171738,sábado
91311,viernes
209406,viernes
160118,viernes
231038,miércoles
157370,viernes
95006,sábado
28868,jueves
61820,domingo
79378,miércoles
73099,viernes
115173,sábado
468343,domingo
81538,viernes
214217,viernes
153196,sábado
55651,jueves
19241,jueves
15866,martes
160897,jueves
137193,martes
38221,sábado
43015,viernes
174366,martes
58631,lunes
87302,martes
58591,lunes
214671,viernes
152747,viernes
64077,viernes
36212,sábado
36247,sábado
127374,viernes
103648,sábado
65056,jueves
42716,miércoles
78235,viernes
293412,domingo
40221,martes
50441,miércoles
82627,domingo
103195,jueves
19594,lunes
80274,miércoles
37342,miércoles
62039,sábado
200481,martes
88274,viernes
210624,miércoles
213121,martes
174988,viernes
256396,viernes
190847,domingo
57725,martes
187569,lunes
127929,viernes
225975,miércoles
56949,jueves
4519,miércoles
208134,martes
19658,jueves
168027,domingo
76338,martes
44005,jueves
75905,jueves
460870,jueves
13390,miércoles
83059,martes
39469,sábado
152532,sábado
97434,miércoles
133200,miércoles
226632,lunes
48011,martes
58166,jueves
55208,miércoles
44745,martes
73500,domingo
194101,jueves
15709,lunes
128129,viernes
66538,miércoles
224746,viernes
187022,viernes
124075,viernes
193212,viernes
16242,miércoles
91325,sábado
144613,domingo
156566,martes
265727,jueves
162215,martes
72890,viernes
172803,viernes
189747,viernes
123377,miércoles
170632,sábado
121565,domingo
14297,lunes
42950,viernes
230158,viernes
96924,martes
56579,jueves
127880,martes
52045,miércoles
85822,viernes
61936,viernes
121674,viernes
184149,viernes
135670,viernes
175574,miércoles
12636,sábado
49186,sábado
295045,viernes
80188,miércoles
128266,domingo
59100,martes
184802,miércoles
64458,viernes
250610,sábado
69056,miércoles
44900,viernes
28592,miércoles
118153,domingo
155399,jueves
19644,miércoles
43208,martes
24786,miércoles
51215,jueves
99534,sábado
203062,viernes
137093,jueves
159151,viernes
191421,jueves
243860,jueves
225703,jueves
49914,miércoles
124581,martes
110674,lunes
198365,sábado
84324,miércoles
78294,sábado
123362,martes
67530,viernes
36820,lunes
53318,jueves
222858,martes
122408,martes
93498,sábado
121555,martes
4146,martes
21776,miércoles
19039,sábado
85312,viernes
193645,lunes
87380,domingo
159988,viernes
192393,viernes
15725,viernes
97971,jueves
187927,sábado
205220,viernes
203833,viernes
146304,viernes
43213,sábado
209274,viernes
163590,lunes
261508,jueves
70224,domingo
232018,jueves
238407,sábado
143534,lunes
41498,sábado
176983,sábado
92119,miércoles
80521,miércoles
13293,lunes
101299,viernes
57158,miércoles
64686,viernes
42461,lunes
153820,miércoles
46997,sábado
58258,lunes
24506,lunes
129405,lunes
169219,miércoles
28550,martes
37429,viernes
139848,jueves
51402,domingo
61194,jueves
171861,viernes
194509,viernes
4578,lunes
146239,jueves
41602,sábado
293092,viernes
15991,viernes
204435,viernes
206188,jueves
124517,sábado
188044,viernes
275905,martes
42286,sábado
200462,lunes
154663,viernes
137312,domingo
218329,miércoles
42870,sábado
85024,martes
107781,miércoles
231472,viernes
3030,lunes
76422,sábado
52608,jueves
121642,jueves
25781,lunes
202436,miércoles
31035,viernes
80662,viernes
251367,jueves
107311,jueves
27294,viernes
239747,miércoles
36618,lunes
94639,lunes
40466,martes
252622,lunes
109445,miércoles
31297,sábado
18547,lunes
64534,miércoles
77403,martes
162494,lunes
162850,miércoles
200713,miércoles
75564,lunes
137174,martes
42732,viernes
60366,martes
140750,martes
31332,sábado
110919,jueves
201749,jueves
37445,sábado
187628,viernes
51859,viernes
86829,domingo
39378,jueves
106646,miércoles
204082,miércoles
30877,jueves
2072,martes
4839,jueves
134372,jueves
46793,miércoles
222487,lunes
43254,domingo
186399,miércoles
155096,jueves
192136,viernes
152737,jueves
21930,sábado
16692,miércoles
16693,viernes
57210,sábado
180048,jueves
209282,viernes
215739,viernes
18440,lunes
136850,viernes
134366,viernes
75629,sábado
58043,miércoles
214597,sábado
158916,jueves
174311,martes
41831,miércoles
212063,viernes
158994,viernes
44038,jueves
89883,viernes
22899,domingo
16985,martes
168672,jueves
116745,miércoles
152601,miércoles
18510,viernes
18511,sábado
39260,sábado
163392,jueves
90563,viernes
35637,martes
264113,martes
86817,viernes
184314,martes
48880,martes
107916,jueves
309410,jueves
54236,domingo
195516,sábado
59833,sábado
54283,miércoles
177203,lunes
159142,viernes
172897,viernes
180998,sábado
45697,sábado
215830,martes
25028,viernes
264061,jueves
224659,jueves
57047,miércoles
55547,martes
121636,domingo
238478,lunes
26131,domingo
178290,viernes
40448,domingo
176297,lunes
223389,lunes
43967,sábado
14569,miércoles
64632,miércoles
193756,martes
47257,miércoles
28769,domingo
146712,viernes
18624,sábado
197033,miércoles
115023,miércoles
119288,viernes
132141,domingo
87392,miércoles
121573,jueves
5546,domingo
70338,sábado
214083,domingo
47794,miércoles
210024,jueves
29600,lunes
18231,sábado
140823,sábado
236661,viernes
107978,viernes
99880,miércoles
89995,sábado
85494,viernes
18977,miércoles
40897,sábado
54265,sábado
69717,viernes
49152,martes
8985,sábado
18619,jueves
186279,viernes
40955,lunes
54272,miércoles
176389,jueves
167502,viernes
57830,sábado
183258,viernes
241765,martes
157351,viernes
15216,domingo
49852,miércoles
220674,miércoles
164123,domingo
92675,viernes
40059,viernes
110548,viernes
38792,lunes
256750,jueves
132812,sábado
45130,miércoles
29130,jueves
29565,miércoles
54274,sábado
54273,sábado
234652,viernes
213842,viernes
19604,jueves
127913,viernes
29128,sábado
67750,sábado
77161,lunes
75300,viernes
160706,jueves
116853,lunes
228331,viernes
20986,sábado
23452,sábado
140447,miércoles
18269,domingo
87516,jueves
59993,martes
114903,viernes
29129,miércoles
25866,miércoles
209232,miércoles
54275,viernes
21410,martes
54276,sábado
109443,miércoles
84192,viernes
170039,sábado
173301,viernes
187541,sábado
172499,miércoles
213015,jueves
230170,sábado
82362,sábado
42892,viernes
210041,domingo
174325,lunes
45241,martes
58799,viernes
70490,jueves
110415,jueves
37129,miércoles
20894,miércoles
20878,lunes
69278,miércoles
121691,viernes
58899,jueves
40342,jueves
139718,viernes
166271,viernes
42213,domingo
158990,miércoles
27190,miércoles
430985,jueves
154226,viernes
37168,miércoles
180894,viernes
144231,viernes
21138,martes
11367,sábado
39055,miércoles
245226,domingo
142487,viernes
95383,viernes
67737,jueves
194188,jueves
54861,lunes
86331,miércoles
103742,jueves
83869,viernes
74626,jueves
11039,jueves
62989,sábado
78362,martes
43766,miércoles
82679,jueves
91551,miércoles
85469,jueves
79113,sábado
233063,jueves
289336,miércoles
222413,jueves
69353,sábado
189803,viernes
118778,miércoles
420743,lunes
388182,miércoles
5995,jueves
246314,viernes
203060,viernes
130233,jueves
130694,miércoles
117467,jueves
52477,jueves
210842,miércoles
176085,viernes
174358,miércoles
228407,martes
398452,sábado
229974,jueves
169881,miércoles
27584,jueves
174928,viernes
37420,sábado
199782,lunes
28323,domingo
328069,sábado
253988,sábado
214139,jueves
25583,viernes
186929,lunes
224950,jueves
58515,viernes
46445,jueves
14499,miércoles
54277,martes
149725,martes
163795,miércoles
128151,lunes
127866,jueves
100812,domingo
225747,viernes
185267,miércoles
28981,miércoles
119278,viernes
8213,domingo
25707,martes
328631,viernes
211233,jueves
84283,miércoles
69406,jueves
171910,sábado
64807,miércoles
229296,jueves
17478,viernes
230864,sábado
72123,viernes
171698,miércoles
13194,martes
35076,miércoles
30077,lunes
259311,domingo
252385,viernes
209504,jueves
53500,viernes
240629,domingo
195269,sábado
35718,miércoles
58061,viernes
265111,martes
115283,jueves
159024,lunes
84152,miércoles
66469,miércoles
44432,lunes
227348,miércoles
152603,jueves
101740,sábado
